latitude,longitude,postal_code,address,closest_mrt,closest_mrt_dist,cbd_dist,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,year,years_remaining,remaining_lease
1.35625122843632,103.961576641177,520362.0,362 TAMPINES ST 34,Tampines East MRT Station,772.6130016367262,14704.596009574503,2001-03,TAMPINES,4 ROOM,362,TAMPINES ST 34,01 TO 03,107.0,Model A,1996,263000.0,2001.0,94,
1.33628483555575,103.849405829084,311085.0,85A LOR 4 TOA PAYOH,Toa Payoh MRT Station,455.7652439120857,5895.7328844552085,2007-05,TOA PAYOH,3 ROOM,85A,LOR 4 TOA PAYOH,01 TO 03,68.0,Improved,1972,192000.0,2007.0,64,
1.43026863874417,103.840067166013,760303.0,303 YISHUN CTRL,Yishun MRT Station,570.6864118411986,16332.126766309017,2016-09,YISHUN,3 ROOM,303,YISHUN CTRL,04 TO 06,74.0,Model A,1988,293000.0,2016.0,71,71.0
1.31329277085705,103.762553042236,120430.0,430 CLEMENTI AVE 3,Clementi MRT Station,356.1932297833536,10429.289686450573,2001-09,CLEMENTI,4 ROOM,430,CLEMENTI AVE 3,04 TO 06,92.0,New Generation,1979,236000.0,2001.0,77,
1.3580352499992,103.848208486822,570222.0,222 BISHAN ST 23,Bishan MRT Station,750.2035593930073,8304.1431413962,1998-07,BISHAN,EXECUTIVE,222,BISHAN ST 23,10 TO 12,146.0,MAISONETTE,1992,575000.0,1998.0,93,
1.4257896294341,103.830526963765,760728.0,728 YISHUN ST 71,Yishun MRT Station,641.5196158577554,15957.296818905326,2010-04,YISHUN,3 ROOM,728,YISHUN ST 71,01 TO 03,64.0,Simplified,1987,210000.0,2010.0,76,
1.44272213958686,103.791731283274,730839.0,839 WOODLANDS ST 82,Woodlands MRT Station,849.2285207275627,18864.454760352564,2001-10,WOODLANDS,4 ROOM,839,WOODLANDS ST 82,10 TO 12,105.0,Model A,1996,215000.0,2001.0,94,
1.35136271207896,103.952226216363,520207.0,207 TAMPINES ST 21,Tampines East MRT Station,597.4297989860851,13538.89435242954,1995-10,TAMPINES,3 ROOM,207,TAMPINES ST 21,04 TO 06,75.0,MODEL A,1982,149000.0,1995.0,86,
1.4307163489422,103.835798176096,760204.0,204 YISHUN ST 21,Yishun MRT Station,166.1703074313655,16424.574470305448,1996-10,YISHUN,4 ROOM,204,YISHUN ST 21,04 TO 06,93.0,NEW GENERATION,1985,328000.0,1996.0,88,
1.34625797211644,103.715154716629,640209.0,209 BOON LAY PL,Lakeside MRT Station,681.6763389076192,16688.295867198918,2011-02,JURONG WEST,3 ROOM,209,BOON LAY PL,07 TO 09,65.0,Improved,1976,269000.0,2011.0,64,
1.32173863747461,103.764910229993,120302.0,302 CLEMENTI AVE 4,Clementi MRT Station,732.9378082641824,10525.45348394227,1996-04,CLEMENTI,4 ROOM,302,CLEMENTI AVE 4,10 TO 12,92.0,NEW GENERATION,1979,329000.0,1996.0,82,
1.44387179785993,103.801833448049,733788.0,788C WOODLANDS CRES,Admiralty MRT Station,374.9668382350624,18620.743114715464,2003-09,WOODLANDS,EXECUTIVE,788C,WOODLANDS CRES,13 TO 15,140.0,Apartment,1999,380000.0,2003.0,95,
1.34586624483884,103.936093443277,520807.0,807 TAMPINES AVE 4,Tampines MRT Station,263.67991741152844,11720.646078977334,1995-12,TAMPINES,3 ROOM,807,TAMPINES AVE 4,07 TO 09,73.0,MODEL A,1984,168000.0,1995.0,88,
1.433191403,103.7815949,730347.0,347 WOODLANDS AVE 3,Woodlands MRT Station,773.8519567900441,18329.824274653794,2014-06,WOODLANDS,4 ROOM,347,WOODLANDS AVE 3,04 TO 06,84.0,Simplified,1988,345000.0,,73,
1.44446942805204,103.808397457375,732689.0,689B WOODLANDS DR 75,Admiralty MRT Station,929.2912624908328,18481.835741516054,2015-09,WOODLANDS,5 ROOM,689B,WOODLANDS DR 75,04 TO 06,110.0,Premium Apartment,2004,410000.0,2015.0,88,87.0
1.3494422140895,103.871067807837,550335.0,335 SERANGOON AVE 3,Serangoon MRT Station,230.8913416541156,7669.151580910004,1991-07,SERANGOON,4 ROOM,335,SERANGOON AVE 3,01 TO 03,84.0,SIMPLIFIED,1986,82000.0,1991.0,94,
1.334332462,103.906386,410659.0,659 JLN TENAGA,Kaki Bukit MRT Station,277.20115243817713,8354.736608303674,2013-06,BEDOK,4 ROOM,659,JLN TENAGA,13 TO 15,106.0,Model A,1996,520000.0,,82,
1.44438629292754,103.807925409687,731689.0,689A WOODLANDS DR 75,Admiralty MRT Station,878.5986497707021,18486.602780031462,2008-12,WOODLANDS,5 ROOM,689A,WOODLANDS DR 75,07 TO 09,110.0,Premium Apartment,2004,360000.0,2008.0,95,
1.27140883340015,103.810887524155,100044.0,44 TELOK BLANGAH DR,Telok Blangah MRT Station,147.42108684171563,4676.645440330627,2000-11,BUKIT MERAH,3 ROOM,44,TELOK BLANGAH DR,01 TO 03,65.0,Improved,1976,138000.0,2000.0,75,
1.395500602,103.9140598,821163.0,163A PUNGGOL CTRL,Sengkang MRT Station,2109.5657672545403,14266.402964236097,2013-09,PUNGGOL,5 ROOM,163A,PUNGGOL CTRL,10 TO 12,114.0,Premium Apartment,2004,581000.0,,90,
1.37463746606325,103.774664267756,670216.0,216 PETIR RD,Cashew MRT Station,1256.648661497631,13244.379672807176,2004-03,BUKIT PANJANG,4 ROOM,216,PETIR RD,07 TO 09,103.0,Model A,1989,195000.0,2004.0,84,
1.35029153722115,103.759090413855,650263.0,263 BT BATOK EAST AVE 4,Bukit Batok MRT Station,1078.6913049399564,12675.728359372528,1995-12,BUKIT BATOK,3 ROOM,263,BT BATOK EAST AVE 4,01 TO 03,73.0,MODEL A,1985,127000.0,1995.0,89,
1.39061452032511,103.747155528207,680707.0,707 CHOA CHU KANG ST 53,Choa Chu Kang MRT Station,658.1926328864611,16611.12090147716,1999-05,CHOA CHU KANG,4 ROOM,707,CHOA CHU KANG ST 53,10 TO 12,107.0,MODEL A,1995,250000.0,1999.0,95,
1.397878251,103.7443634,680603.0,603 CHOA CHU KANG ST 62,Yew Tee MRT Station,342.8634805259196,17406.565470728077,2013-01,CHOA CHU KANG,EXECUTIVE,603,CHOA CHU KANG ST 62,07 TO 09,147.0,Apartment,1996,645000.0,,82,
1.34153100400286,103.956985966766,520222.0,222 SIMEI ST 4,Simei MRT Station,441.85269071960187,13424.919673287028,2006-12,TAMPINES,4 ROOM,222,SIMEI ST 4,07 TO 09,104.0,Model A,1988,265000.0,2006.0,81,
1.37061517595951,103.83596769452,560256.0,256 ANG MO KIO AVE 4,Mayflower MRT Station,115.11852524613852,9837.154993316117,2016-07,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,04 TO 06,88.0,New Generation,1977,375000.0,2016.0,60,60.0
1.4396248933909,103.837771054041,760287.0,287 YISHUN AVE 6,Canberra MRT Station,975.649798969224,17384.104642698218,2010-11,YISHUN,4 ROOM,287,YISHUN AVE 6,04 TO 06,108.0,Model A,1985,330000.0,2010.0,74,
1.385535022,103.7593783,670627.0,627 SENJA RD,Bukit Panjang MRT Station,798.0690057161127,15270.785058997635,2012-07,BUKIT PANJANG,5 ROOM,627,SENJA RD,04 TO 06,110.0,Premium Apartment,2004,545000.0,,91,
1.30743412917943,103.801143772389,140099.0,99 C'WEALTH CRES,Commonwealth MRT Station,634.5782272135916,6201.441300820343,2002-08,QUEENSTOWN,3 ROOM,99,C'WEALTH CRES,01 TO 03,55.0,Standard,1970,105000.0,2002.0,67,
1.37446597954509,103.773606267573,670218.0,218 PETIR RD,Cashew MRT Station,1142.455216932951,13306.087923911307,1996-04,BUKIT PANJANG,4 ROOM,218,PETIR RD,04 TO 06,84.0,SIMPLIFIED,1987,184000.0,1996.0,90,
1.41887402409135,103.833291182336,760798.0,798 YISHUN RING RD,Khatib MRT Station,168.42966406532784,15157.341189091248,2004-05,YISHUN,5 ROOM,798,YISHUN RING RD,01 TO 03,123.0,Improved,1986,270000.0,2004.0,81,
1.43435351509231,103.837919538203,760234.0,234 YISHUN ST 21,Yishun MRT Station,632.4657755943086,16802.015773561405,2005-03,YISHUN,3 ROOM,234,YISHUN ST 21,04 TO 06,67.0,New Generation,1985,165000.0,2005.0,79,
1.3684636800666,103.956009070114,510109.0,109 PASIR RIS ST 11,Pasir Ris MRT Station,903.208400690374,15003.295185356475,2003-11,PASIR RIS,4 ROOM,109,PASIR RIS ST 11,04 TO 06,94.0,New Generation,1990,211000.0,2003.0,86,
1.36515238365719,103.956349944243,510134.0,134 PASIR RIS ST 11,Tampines East MRT Station,1009.075315935374,14805.351236709908,2000-03,PASIR RIS,EXECUTIVE,134,PASIR RIS ST 11,04 TO 06,145.0,Apartment,1994,451000.0,2000.0,93,
1.36227034200422,103.75119293891,650347.0,347 BT BATOK ST 34,Bukit Gombak MRT Station,406.888517374397,14175.70625279271,2000-06,BUKIT BATOK,3 ROOM,347,BT BATOK ST 34,01 TO 03,64.0,Simplified,1988,124000.0,2000.0,87,
1.38513876368188,103.741050016887,680435.0,435 CHOA CHU KANG AVE 4,Choa Chu Kang MRT Station,370.3903962904832,16676.292049740223,2000-01,CHOA CHU KANG,4 ROOM,435,CHOA CHU KANG AVE 4,10 TO 12,104.0,Model A,1993,280000.0,2000.0,92,
1.34078438355043,103.697876125215,640624.0,624 JURONG WEST ST 61,Pioneer MRT Station,358.8945516563823,18230.97256581297,2016-02,JURONG WEST,4 ROOM,624,JURONG WEST ST 61,04 TO 06,91.0,Model A,2001,395000.0,2016.0,84,84.0
1.33928625957387,103.738985189412,600214.0,214 JURONG EAST ST 21,Jurong East MRT Station,750.4867581288635,13963.367558369093,1993-07,JURONG EAST,3 ROOM,214,JURONG EAST ST 21,07 TO 09,67.0,NEW GENERATION,1983,68000.0,1993.0,89,
1.38036187235317,103.842334616577,560637.0,637 ANG MO KIO AVE 6,Yio Chu Kang MRT Station,329.0870318216889,10811.913165862126,1998-05,ANG MO KIO,4 ROOM,637,ANG MO KIO AVE 6,04 TO 06,92.0,NEW GENERATION,1980,260000.0,1998.0,81,
1.43122595521659,103.837158859724,760207.0,207 YISHUN ST 21,Yishun MRT Station,310.3456432592671,16465.45084825376,2004-09,YISHUN,3 ROOM,207,YISHUN ST 21,01 TO 03,67.0,New Generation,1985,210000.0,2004.0,80,
1.34925962313654,103.945859451023,521165.0,165 TAMPINES ST 12,Tampines MRT Station,923.9915706856696,12822.827478390614,1993-03,TAMPINES,5 ROOM,165,TAMPINES ST 12,01 TO 03,133.0,MODEL A,1984,120000.0,1993.0,90,
1.36622707120636,103.850085858983,560314.0,314 ANG MO KIO AVE 3,Ang Mo Kio MRT Station,413.9540608338944,9203.814444233309,2001-09,ANG MO KIO,2 ROOM,314,ANG MO KIO AVE 3,07 TO 09,44.0,Improved,1978,83000.0,2001.0,76,
1.43781136682326,103.778702019627,730129.0,129 MARSILING RISE,Marsiling MRT Station,779.3365791246409,18929.07061572788,2015-03,WOODLANDS,3 ROOM,129,MARSILING RISE,04 TO 06,60.0,Improved,1985,255000.0,2015.0,69,68.0
1.3795572819161,103.840735651035,560631.0,631 ANG MO KIO AVE 4,Yio Chu Kang MRT Station,527.9978981346036,10741.347016563182,1991-10,ANG MO KIO,3 ROOM,631,ANG MO KIO AVE 4,07 TO 09,67.0,NEW GENERATION,1985,39000.0,1991.0,93,
1.34188521733435,103.950833481196,520106.0,106 SIMEI ST 1,Simei MRT Station,318.0911175266804,12849.078755312452,2006-02,TAMPINES,4 ROOM,106,SIMEI ST 1,07 TO 09,104.0,Model A,1988,268000.0,2006.0,81,
1.37169361562659,103.887728564668,530508.0,508 HOUGANG AVE 10,Hougang MRT Station,519.603835840939,10612.20036016397,1995-06,HOUGANG,EXECUTIVE,508,HOUGANG AVE 10,07 TO 09,146.0,MAISONETTE,1987,425000.0,1995.0,91,
1.35707271057215,103.947601553633,520423.0,423 TAMPINES ST 41,Tampines East MRT Station,788.7241366090506,13488.830434440106,1993-09,TAMPINES,5 ROOM,423,TAMPINES ST 41,01 TO 03,122.0,IMPROVED,1985,200000.0,1993.0,91,
1.32797614118511,103.927565110763,460423.0,423 BEDOK NTH AVE 1,Bedok Reservoir MRT Station,1086.7500860752834,9837.298529856836,1994-03,BEDOK,3 ROOM,423,BEDOK NTH AVE 1,10 TO 12,67.0,NEW GENERATION,1979,115000.0,1994.0,84,
1.3487101011193,103.930963369098,521891.0,891A TAMPINES AVE 8,Tampines MRT Station,903.642074921746,11462.758405692412,2001-09,TAMPINES,4 ROOM,891A,TAMPINES AVE 8,16 TO 18,101.0,Model A,1997,289000.0,2001.0,95,
1.35354991177886,103.86901411907,550238.0,238 SERANGOON AVE 2,Serangoon MRT Station,528.0663915343582,8046.289982354076,2006-07,SERANGOON,4 ROOM,238,SERANGOON AVE 2,10 TO 12,84.0,Simplified,1985,230500.0,2006.0,78,
1.34763507689117,103.936695602239,520817.0,817 TAMPINES ST 81,Tampines MRT Station,304.1329556499508,11891.183872975904,2010-01,TAMPINES,3 ROOM,817,TAMPINES ST 81,10 TO 12,73.0,Model A,1984,296000.0,2010.0,73,
1.43646755646399,103.793072616108,730896.0,896A WOODLANDS DR 50,Woodlands MRT Station,573.1133966394336,18164.804430351087,2001-12,WOODLANDS,4 ROOM,896A,WOODLANDS DR 50,01 TO 03,99.0,Model A,1997,200000.0,2001.0,95,
1.355050591,103.9616,520355.0,355 TAMPINES ST 33,Tampines East MRT Station,785.3779066898526,14634.066098703528,2012-12,TAMPINES,4 ROOM,355,TAMPINES ST 33,01 TO 03,107.0,Model A,1996,433000.0,,83,
1.41382332195995,103.837338324568,760868.0,868 YISHUN ST 81,Khatib MRT Station,624.6725013235815,14548.98150543499,2001-01,YISHUN,4 ROOM,868,YISHUN ST 81,01 TO 03,84.0,Simplified,1987,165000.0,2001.0,85,
1.37680678506745,103.842017962576,560150.0,150 ANG MO KIO AVE 5,Yio Chu Kang MRT Station,636.9849102027434,10423.9835705288,2005-11,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,166000.0,2005.0,75,
1.43119072372737,103.776074114475,730314.0,314 WOODLANDS ST 31,Marsiling MRT Station,266.745423841277,18400.904115325848,1998-04,WOODLANDS,4 ROOM,314,WOODLANDS ST 31,01 TO 03,103.0,MODEL A,1993,240000.0,1998.0,94,
1.37720415098471,103.893277823347,530437.0,437 HOUGANG AVE 8,Buangkok MRT Station,626.7411800222422,11416.241835279514,2006-05,HOUGANG,4 ROOM,437,HOUGANG AVE 8,13 TO 15,104.0,Model A,1991,245000.0,2006.0,84,
1.36342461933236,103.953941069939,522492.0,492C TAMPINES ST 45,Tampines East MRT Station,803.5173274914367,14476.450152344076,1997-12,TAMPINES,5 ROOM,492C,TAMPINES ST 45,04 TO 06,122.0,IMPROVED,1993,373000.0,1997.0,95,
1.42850853899198,103.844894153959,760362.0,362 YISHUN RING RD,Yishun MRT Station,1105.3512729979852,16105.377620058818,2015-03,YISHUN,4 ROOM,362,YISHUN RING RD,10 TO 12,105.0,Model A,1988,369000.0,2015.0,72,72.0
1.43122595521659,103.837158859724,760207.0,207 YISHUN ST 21,Yishun MRT Station,310.3456432592671,16465.45084825376,2002-12,YISHUN,4 ROOM,207,YISHUN ST 21,01 TO 03,93.0,New Generation,1985,180000.0,2002.0,82,
1.42579485526292,103.832724670537,760760.0,760 YISHUN ST 72,Yishun MRT Station,476.5859221249395,15924.27547108176,2008-03,YISHUN,4 ROOM,760,YISHUN ST 72,07 TO 09,84.0,Simplified,1987,219000.0,2008.0,78,
1.37499586404528,103.941510592544,510613.0,613 ELIAS RD,Pasir Ris MRT Station,890.5316732944195,14292.311618258673,2000-10,PASIR RIS,4 ROOM,613,ELIAS RD,04 TO 06,110.0,Model A,1996,299000.0,2000.0,95,
1.41642588562492,103.832213289414,760811.0,811 YISHUN RING RD,Khatib MRT Station,135.96944188245703,14905.67951616464,2004-01,YISHUN,3 ROOM,811,YISHUN RING RD,01 TO 03,70.0,Simplified,1987,159500.0,2004.0,82,
1.33001011188999,103.936343483972,460138.0,138 BEDOK NTH ST 2,Bedok Reservoir MRT Station,861.0052886948291,10798.072594770816,2001-01,BEDOK,3 ROOM,138,BEDOK NTH ST 2,04 TO 06,67.0,New Generation,1978,145000.0,2001.0,76,
1.34781303677538,103.950409276356,520275.0,275 TAMPINES ST 22,Simei MRT Station,607.9595008011771,13153.718088907164,2011-03,TAMPINES,4 ROOM,275,TAMPINES ST 22,07 TO 09,103.0,Model A,1985,403000.0,2011.0,73,
1.35138260051505,103.940372866717,520945.0,945 TAMPINES AVE 4,Tampines MRT Station,683.6121671034448,12467.604357440228,1996-04,TAMPINES,5 ROOM,945,TAMPINES AVE 4,04 TO 06,127.0,IMPROVED,1988,440000.0,1996.0,91,
1.32950152189669,103.909381688756,470106.0,106 BEDOK RESERVOIR RD,Kaki Bukit MRT Station,615.954348340568,8259.651146348144,2010-01,BEDOK,4 ROOM,106,BEDOK RESERVOIR RD,04 TO 06,91.0,New Generation,1985,289000.0,2010.0,74,
1.37039791675237,103.841878840032,560130.0,130 ANG MO KIO AVE 3,Mayflower MRT Station,602.68101809486,9720.72342220094,1998-11,ANG MO KIO,3 ROOM,130,ANG MO KIO AVE 3,10 TO 12,73.0,NEW GENERATION,1979,159000.0,1998.0,80,
1.36987745772013,103.891412815739,530838.0,838 HOUGANG CTRL,Hougang MRT Station,189.92623082899743,10593.053051847512,2003-10,HOUGANG,5 ROOM,838,HOUGANG CTRL,07 TO 09,116.0,Improved,1997,379000.0,2003.0,93,
1.346954032,103.9373329,520812.0,812 TAMPINES AVE 4,Tampines MRT Station,201.01388211305627,11903.050115650558,2012-10,TAMPINES,4 ROOM,812,TAMPINES AVE 4,01 TO 03,91.0,New Generation,1984,412000.0,,71,
1.28789877031281,103.828203629292,160028.0,28 JLN KLINIK,Tiong Bahru MRT Station,231.26855663165992,2626.8891211135383,2001-05,BUKIT MERAH,3 ROOM,28,JLN KLINIK,07 TO 09,67.0,Standard,1969,178000.0,2001.0,67,
1.36694084363535,103.843582435016,560205.0,205 ANG MO KIO AVE 1,Ang Mo Kio MRT Station,742.7687331720551,9321.40173192807,2002-01,ANG MO KIO,4 ROOM,205,ANG MO KIO AVE 1,04 TO 06,98.0,New Generation,1977,212000.0,2002.0,74,
1.3761286530375,103.894831285996,530419.0,419 HOUGANG AVE 8,Hougang MRT Station,600.3170202234667,11380.351288304102,2015-07,HOUGANG,4 ROOM,419,HOUGANG AVE 8,07 TO 09,105.0,Model A,1989,458000.0,2015.0,73,73.0
1.33472713626235,103.849822984337,315079.0,79 TOA PAYOH CTRL,Toa Payoh MRT Station,343.444930865066,5722.082130943962,1999-08,TOA PAYOH,3 ROOM,79,TOA PAYOH CTRL,07 TO 09,61.0,IMPROVED,1971,222000.0,1999.0,71,
1.38213707062575,103.743397513845,680353.0,353 CHOA CHU KANG CTRL,Choa Chu Kang MRT Station,372.8060661135128,16259.432711678666,2005-03,CHOA CHU KANG,5 ROOM,353,CHOA CHU KANG CTRL,10 TO 12,123.0,Improved,1993,305000.0,2005.0,87,
1.43671737829561,103.803192512642,730638.0,638 WOODLANDS RING RD,Admiralty MRT Station,493.2346807242732,17820.51771160589,2009-10,WOODLANDS,5 ROOM,638,WOODLANDS RING RD,01 TO 03,121.0,Improved,1999,339000.0,2009.0,89,
1.42958489778701,103.828851112708,760703.0,703 YISHUN AVE 5,Yishun MRT Station,685.0205798855767,16400.01707926333,1993-09,YISHUN,3 ROOM,703,YISHUN AVE 5,04 TO 06,68.0,NEW GENERATION,1984,76000.0,1993.0,90,
1.30542368483748,103.914004754803,440055.0,55 MARINE TER,Kembangan MRT Station,1730.5668065034854,7405.893318767268,2009-10,MARINE PARADE,4 ROOM,55,MARINE TER,01 TO 03,88.0,Improved,1975,382000.0,2009.0,65,
1.35900490923943,103.847006575058,570236.0,236 BISHAN ST 22,Bishan MRT Station,882.7587374120385,8417.804610556177,1999-04,BISHAN,4 ROOM,236,BISHAN ST 22,01 TO 03,105.0,MODEL A,1992,298000.0,1999.0,92,
1.33904479783226,103.85554106336,310004.0,4 LOR 7 TOA PAYOH,Braddell MRT Station,985.5518209763916,6215.093507645373,2002-07,TOA PAYOH,3 ROOM,4,LOR 7 TOA PAYOH,04 TO 06,68.0,Improved,1969,154000.0,2002.0,66,
1.37071307985916,103.853497803014,560584.0,584 ANG MO KIO AVE 3,Ang Mo Kio MRT Station,446.84966856244415,9701.94620117495,2000-10,ANG MO KIO,3 ROOM,584,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1979,154000.0,2000.0,78,
1.3496215142655,103.946000691097,521164.0,164 TAMPINES ST 12,Tampines MRT Station,956.405938649415,12858.613309094671,2008-09,TAMPINES,4 ROOM,164,TAMPINES ST 12,07 TO 09,103.0,Model A,1984,383000.0,2008.0,75,
1.42944311134143,103.841407442602,760320.0,320 YISHUN CTRL,Yishun MRT Station,712.4910810476463,16230.314040838057,1993-08,YISHUN,3 ROOM,320,YISHUN CTRL,10 TO 12,74.0,MODEL A,1988,85500.0,1993.0,94,
1.44215340952621,103.791733417825,730847.0,847 WOODLANDS ST 82,Woodlands MRT Station,795.3976862878737,18805.507989043028,2001-08,WOODLANDS,EXECUTIVE,847,WOODLANDS ST 82,01 TO 03,179.0,Apartment,1995,414000.0,2001.0,93,
1.33789037717129,103.742428065764,600207.0,207 JURONG EAST ST 21,Jurong East MRT Station,509.0413775545081,13551.619528679816,2000-06,JURONG EAST,4 ROOM,207,JURONG EAST ST 21,01 TO 03,95.0,New Generation,1983,207000.0,2000.0,82,
1.35251107659385,103.935059005284,520847.0,847 TAMPINES ST 83,Tampines MRT Station,860.0657798070888,12081.755116249778,2002-10,TAMPINES,3 ROOM,847,TAMPINES ST 83,04 TO 06,74.0,Model A,1987,174000.0,2002.0,84,
1.35487654982642,103.847594065589,570204.0,204 BISHAN ST 23,Bishan MRT Station,429.68878553834327,7958.433821122495,2004-06,BISHAN,4 ROOM,204,BISHAN ST 23,04 TO 06,104.0,Model A,1992,298000.0,2004.0,87,
1.38252550607593,103.747937128636,680210.0,210 CHOA CHU KANG CTRL,Choa Chu Kang MRT Station,505.9397835630417,15919.61969209456,2001-05,CHOA CHU KANG,4 ROOM,210,CHOA CHU KANG CTRL,04 TO 06,104.0,Model A,1990,227000.0,2001.0,88,
1.34574956989375,103.937371558302,520804.0,804 TAMPINES AVE 4,Tampines MRT Station,121.36535383377816,11827.897959901553,1999-09,TAMPINES,5 ROOM,804,TAMPINES AVE 4,01 TO 03,121.0,IMPROVED,1984,330000.0,1999.0,84,
1.35447447997889,103.96100415175,520358.0,358 TAMPINES ST 33,Tampines East MRT Station,733.8579530680056,14543.77691820296,2000-03,TAMPINES,5 ROOM,358,TAMPINES ST 33,01 TO 03,132.0,Model A,1996,418000.0,2000.0,95,
1.33635490577951,103.920203566512,470704.0,704 BEDOK RESERVOIR RD,Bedok North MRT Station,305.17409129263746,9675.21116356122,1998-04,BEDOK,3 ROOM,704,BEDOK RESERVOIR RD,04 TO 06,68.0,NEW GENERATION,1981,160000.0,1998.0,82,
1.33705392055699,103.851495573635,310057.0,57 LOR 5 TOA PAYOH,Braddell MRT Station,644.8112364698059,5977.044125915715,2008-01,TOA PAYOH,3 ROOM,57,LOR 5 TOA PAYOH,10 TO 12,61.0,Standard,1973,215000.0,2008.0,64,
1.3327954519622,103.911813210599,470132.0,132 BEDOK RESERVOIR RD,Kaki Bukit MRT Station,419.2488168898336,8698.945904160404,1995-09,BEDOK,4 ROOM,132,BEDOK RESERVOIR RD,04 TO 06,103.0,MODEL A,1987,248000.0,1995.0,91,
1.34645396448389,103.716657742535,640522.0,522 JURONG WEST ST 52,Lakeside MRT Station,535.708114193902,16545.752381323455,1991-08,JURONG WEST,5 ROOM,522,JURONG WEST ST 52,07 TO 09,118.0,IMPROVED,1982,100000.0,1991.0,90,
1.31875088774492,103.94336390491,460068.0,68 BEDOK STH AVE 3,Tanah Merah MRT Station,1006.9809855978286,10982.053879081828,1996-02,BEDOK,5 ROOM,68,BEDOK STH AVE 3,19 TO 21,123.0,STANDARD,1977,420000.0,1996.0,80,
1.32077947735201,103.854348739922,320100.0,100 WHAMPOA DR,Boon Keng MRT Station,828.4541609258445,4191.21636832583,2015-05,KALLANG/WHAMPOA,4 ROOM,100,WHAMPOA DR,10 TO 12,91.0,Improved,1974,427000.0,2015.0,58,57.0
1.35151849772357,103.887577515817,530129.0,129 LOR AH SOO,Kovan MRT Station,997.6433974501554,8585.002079899099,1999-01,HOUGANG,4 ROOM,129,LOR AH SOO,10 TO 12,104.0,MODEL A,1985,261000.0,1999.0,85,
1.34717701419788,103.952587239176,520281.0,281 TAMPINES ST 22,Simei MRT Station,448.7765379180133,13320.021906236823,2003-11,TAMPINES,3 ROOM,281,TAMPINES ST 22,01 TO 03,74.0,Model A,1984,190000.0,2003.0,80,
1.34771540923723,103.754994802909,650230.0,230 BT BATOK EAST AVE 3,Bukit Batok MRT Station,626.9821398550336,12887.161722957537,2008-11,BUKIT BATOK,3 ROOM,230,BT BATOK EAST AVE 3,07 TO 09,67.0,New Generation,1985,237000.0,2008.0,76,
1.34734957400825,103.850535153606,570119.0,119 BISHAN ST 12,Bishan MRT Station,465.2284004969877,7115.954307822417,1992-08,BISHAN,EXECUTIVE,119,BISHAN ST 12,10 TO 12,144.0,APARTMENT,1987,290000.0,1992.0,94,
1.357471521421,103.747948828709,650304.0,304 BT BATOK ST 31,Bukit Gombak MRT Station,460.4440130580888,14145.852147625154,2016-08,BUKIT BATOK,3 ROOM,304,BT BATOK ST 31,04 TO 06,68.0,New Generation,1985,290000.0,2016.0,68,67.0
1.43174084979873,103.835660042979,760215.0,215 YISHUN ST 21,Yishun MRT Station,264.32439240546785,16538.846966998495,1998-09,YISHUN,4 ROOM,215,YISHUN ST 21,04 TO 06,92.0,NEW GENERATION,1985,227000.0,1998.0,86,
1.3335705754336,103.845723776813,310153.0,153 LOR 2 TOA PAYOH,Toa Payoh MRT Station,232.6919169564193,5626.164707927843,2003-12,TOA PAYOH,5 ROOM,153,LOR 2 TOA PAYOH,28 TO 30,123.0,Improved,1999,515000.0,2003.0,95,
1.34574956989375,103.937371558302,520804.0,804 TAMPINES AVE 4,Tampines MRT Station,121.36535383377816,11827.897959901553,2001-06,TAMPINES,5 ROOM,804,TAMPINES AVE 4,10 TO 12,121.0,Improved,1984,348500.0,2001.0,82,
1.34670519811102,103.69427104484,640823.0,823 JURONG WEST ST 81,Pioneer MRT Station,1063.8653682435263,18842.09688491328,2003-06,JURONG WEST,4 ROOM,823,JURONG WEST ST 81,04 TO 06,104.0,Model A,1990,194000.0,2003.0,86,
1.42885742321272,103.774818014083,730418.0,418 WOODLANDS ST 41,Marsiling MRT Station,413.4765502344025,18236.3539020038,1999-08,WOODLANDS,5 ROOM,418,WOODLANDS ST 41,07 TO 09,121.0,IMPROVED,1996,300000.0,1999.0,96,
1.32014419030202,103.763253531405,120201.0,201 CLEMENTI AVE 6,Clementi MRT Station,596.3302187477811,10624.745188763403,2003-10,CLEMENTI,EXECUTIVE,201,CLEMENTI AVE 6,07 TO 09,147.0,Apartment,1985,440000.0,2003.0,81,
1.3183075369852,103.86292186863,330026.0,26 BENDEMEER RD,Boon Keng MRT Station,223.2361761827232,4112.797587449324,1999-04,KALLANG/WHAMPOA,3 ROOM,26,BENDEMEER RD,19 TO 21,71.0,IMPROVED,1972,147000.0,1999.0,72,
1.34550186128369,103.853443638303,570142.0,142 BISHAN ST 12,Bishan MRT Station,801.6553409396217,6915.250889423675,1998-01,BISHAN,5 ROOM,142,BISHAN ST 12,13 TO 15,119.0,IMPROVED,1988,503000.0,1998.0,89,
